categoria,investigador,titulo_x,autores,anio,link_paper,link,titulo_paper,autores_paper,anio_paper,issn_paper,tipo,revista,titulo_y,detalle_libro,editorial,resumen,keywords,nombre,disciplina,especialidad,tema,texto_clasificacion,categoria_predicha
BECARIO,"SORIA QUISPE, JOSEFINA MERCEDES",,,,bicyt.conicet.gov.ar/fichas/produccion/9285999,https://bicyt.conicet.gov.ar/fichas/p/josefina-mercedes-soria-quispe,,"SORIA QUISPE, JOSEFINA MERCEDES",2021.0,,Congreso,,"XIII Jornadas Regionales de Investigación en Humanidades y Ciencias Sociales - La poesía de mujeres del siglo XX en el NOA, una historia feminista dela poesía regional",,UNJu,"Esta investigación se propone un recorrido diacrónico por la poesía de mujeres del siglo XX en Salta, Jujuy y Tucumán, teniendo en cuenta tres núcleos de transformación socio-poética que marcan momentos de cambio y ruptura en la escritura y constituyen escenas literarias complejas (Guzmán, 2011). A lo largo de estos tres momentos se analizará la configuración del sociograma de la mujer, concepto que puede definirse como un co...","configuración de la mujer, revisión del canon, transformaciones socio-poéticas, poesía de mujeres del noa","SORIA QUISPE, Josefina Mercedes (POSTDOCTORAL (INTERNA))",,Poesía de mujeres,"Desarticulaciones de género, estrategias de autofiguración y lugares de enunciación en la poesía de mujeres de Salta, Jujuy y Tucumán (1980-2000)",sin datos,Comunicaciones
BECARIO,"SORIA QUISPE, JOSEFINA MERCEDES",,,,bicyt.conicet.gov.ar/fichas/produccion/11209717,https://bicyt.conicet.gov.ar/fichas/p/josefina-mercedes-soria-quispe,,"SORIA QUISPE, JOSEFINA MERCEDES",2021.0,,Congreso,,"Trayectorias y polémicas en los estudios literarios del NOA ""Homenaje a Raúl Dorra"" - La crítica sobre poesía de mujeres de Salta, Jujuy y Tucumán. Una apertura del canon masculino",,Instituto de Investigaciones en Ciencias Sociales y Humanidades-CONICET,"Este trabajo hará un recorrido valorativo por los estudios críticos de los últimos veinte años que abordan la poesía de mujeres o problematizan la ?escritura de mujeres? de Salta, Jujuy y Tucumán. El objetivo es señalar las perspectivas de estas investigaciones y qué impacto tuvieron en la reformulación y apertura del canon local y nacional. Dicha apertura, impulsada en gran medida por la influencia y renovación de la cr&iacu...","poesía de mujeres, epistemología feminista, crítica feminista, apertura del canon","SORIA QUISPE, Josefina Mercedes (POSTDOCTORAL (INTERNA))",,Poesía de mujeres,"Desarticulaciones de género, estrategias de autofiguración y lugares de enunciación en la poesía de mujeres de Salta, Jujuy y Tucumán (1980-2000)",sin datos,Comunicaciones
BECARIO,"SORIA QUISPE, JOSEFINA MERCEDES",,,,bicyt.conicet.gov.ar/fichas/produccion/11209716,https://bicyt.conicet.gov.ar/fichas/p/josefina-mercedes-soria-quispe,,"SORIA QUISPE, JOSEFINA MERCEDES",2014.0,978-987-26346-1-2,Congreso,,Libro de Actas del II Coloquio Nacional de Retórica Los códigos persuasivos: historia y presente y el I Congreso Internacional de Retórica e Interdisciplina - Las funciones de la ironía en la trama discursiva de Último Round,Producción CyT,Asociación Argentina de Retórica,"Para Barthes ""el código irónico es en principio la cita explícita de otro, pero la ironía desempeña el papel de un anuncio"" (2000:36). La apropiación de la voz del otro, la situación en la distancia, la dimensión de la incertidumbre es lo que se privilegia en el cruce de textos que se deslizan sin remitir a origen o autoridad. Para Eco la ironía está ligada al doble código que pone en juego la intertextualida...","ironía, metaliteratura, humor, intertextualidad","SORIA QUISPE, Josefina Mercedes (POSTDOCTORAL (INTERNA))",,Poesía de mujeres,"Desarticulaciones de género, estrategias de autofiguración y lugares de enunciación en la poesía de mujeres de Salta, Jujuy y Tucumán (1980-2000)",sin datos,Comunicaciones
BECARIO,"SORIA QUISPE, JOSEFINA MERCEDES",,,,bicyt.conicet.gov.ar/fichas/produccion/12354007,https://bicyt.conicet.gov.ar/fichas/p/josefina-mercedes-soria-quispe,,"SORIA QUISPE, JOSEFINA MERCEDES",2024.0,,Tesis,Ver más,"Transformaciones estético-culturales en la poesía de mujeres del Noroeste argentino (Salta, Jujuy y Tucumán) y sus vínculos interdiscursivos con la crítica literaria de la región y otros discursos sociales: configuraciones imaginarias de lo femenino",,,"Esta tesis estudia las transformaciones estético-culturales en la poesía de mujeres de Salta, Jujuy y Tucumán desde principios del siglo XX hasta 1980. A partir de tres escenas socio-poéticas analizamos, desde una perspectiva feminista y sociocrítica, la configuración imaginaria de la mujer en la poesía y su interdiscursividad con otras esferas del discurso social. El objetivo es reconstruir la tradición poética de mujeres de estas ...","escenas socio-poéticas, literatura del noroeste, transformaciones, poesia de mujeres","SORIA QUISPE, Josefina Mercedes (POSTDOCTORAL (INTERNA))",,Poesía de mujeres,"Desarticulaciones de género, estrategias de autofiguración y lugares de enunciación en la poesía de mujeres de Salta, Jujuy y Tucumán (1980-2000)",sin datos,Comunicaciones
BECARIO,"SORIA QUISPE, JOSEFINA MERCEDES",,,,bicyt.conicet.gov.ar/fichas/produccion/9285954,https://bicyt.conicet.gov.ar/fichas/p/josefina-mercedes-soria-quispe,,"SORIA QUISPE, JOSEFINA MERCEDES",2016.0,,Tesis,Ver más,Configuraciones estético-políticas en el discurso literario y crítico de Sara San Martín,"SARA SAN MARTÍN: UNA ESCRITORA DEL NOAEste trabajo de investigación tiene como objetivo central realizar una exploración analítica por la obra poética de Sara San Martín desde una perspectiva retórica. Nuestra autora (Tucumán, 1921 - Salta, 2001) fue escritora y profesora de Filosofía, su amplia producción abarca diversos géneros: narrativo, poético, ensayístico, crítico y académico. Los ava...",,"SARA SAN MARTÍN: UNA ESCRITORA DEL NOAEste trabajo de investigación tiene como objetivo central realizar una exploración analítica por la obra poética de Sara San Martín desde una perspectiva retórica. Nuestra autora (Tucumán, 1921 - Salta, 2001) fue escritora y profesora de Filosofía, su amplia producción abarca diversos géneros: narrativo, poético, ensayístico, crítico y académico. Los ava...","redes metafóricas, perspectiva retórica, interdiscursividades, travesía corporal-pasional","SORIA QUISPE, Josefina Mercedes (POSTDOCTORAL (INTERNA))",,Poesía de mujeres,"Desarticulaciones de género, estrategias de autofiguración y lugares de enunciación en la poesía de mujeres de Salta, Jujuy y Tucumán (1980-2000)",sin datos,Comunicaciones
BECARIO,"SORIANO, GONZALO VÍCTOR HUMBERTO",,", ",,bicyt.conicet.gov.ar/fichas/produccion/11923065,https://bicyt.conicet.gov.ar/fichas/p/gonzalo-victor-humberto-soriano,,"SORIANO, GONZALO VÍCTOR HUMBERTO, OSSOLA, MARIA MACARENA",2023.0,1665-1596,Artículo,"Voces de la Educación, vol. 7 (pp. 97-120) - ISSN 1665-1596 Voces de la Educación",Saberes y haceres otros en el contexto universitario argentino: Aportes de la Diplomatura Wichí para una práctica intercultural,,Voces de la Educación,"Este artigo analisa as bases para a criação de um Diploma destinado apenas a membros do povo indígena Wichí e com uma trajetória de formação bilíngue (Wichí/Espanhol). Com base na experiência, apresentamos reflexões sobre como a universidade se posiciona em uma prática educativa que poderia se situar em uma pedagogia intercultural rumo a uma virada decolonial.","pueblos indígenas, interculturalidad, universidad, formación bilingüe","SORIANO, Gonzalo Víctor Humberto (BECA INTERNA DOCTORAL)",,Profesor en Ciencias de la Educación,Jóvenes indígenas migrantes,sin datos,Comunicaciones
BECARIO,"SORIANO, GONZALO VÍCTOR HUMBERTO",,,,bicyt.conicet.gov.ar/fichas/produccion/11923155,https://bicyt.conicet.gov.ar/fichas/p/gonzalo-victor-humberto-soriano,,"SORIANO, GONZALO VÍCTOR HUMBERTO",2023.0,,Artículo,"Revista Temas de Nuestra América, vol. 39 (pp. 1-20) Universidad Nacional de Costa Rica","Los derechos humanos y su protección en el ámbito interamericano e internacional: El caso Lhaka Honhat,Salta, Argentina",,Universidad Nacional de Costa Rica,"The purpose of this article is, on the one hand, to reflect and problematize the notion of human rights in Latin America. On the other hand, to describe and analyze the instruments and mechanisms of international and inter-American protection of human rights that promote tools for their respect and guarantees for all people. Finally, an attempt is made to analyze the Lhaka Honhat case, taking into account the institutional frameworks that the Inter-American System for the Protection of Human Ri...","protección, derechos humanos, lhaka honat, pueblos indígenas","SORIANO, Gonzalo Víctor Humberto (BECA INTERNA DOCTORAL)",,Profesor en Ciencias de la Educación,Jóvenes indígenas migrantes,sin datos,Comunicaciones
BECARIO,"SORIANO, GONZALO VÍCTOR HUMBERTO",,", , , ",,bicyt.conicet.gov.ar/fichas/produccion/11923203,https://bicyt.conicet.gov.ar/fichas/p/gonzalo-victor-humberto-soriano,,"RODRÍGUEZ, NURIA MACARENA, DI PIETRO, NOELIA DANIELA, OSSOLA, MARIA MACARENA, SORIANO, GONZALO VÍCTOR HUMBERTO",2023.0,,Artículo,"REVISTA LATINOAMERICANA DE ESTUDIOS EDUCATIVOS, vol. 53 (pp. 643-664) Universidad Iberoamericana, Ciudad de México",Pueblo wichí y educación superior: Una experiencia intercultural en la Universidad Nacional de Salta,,"Universidad Iberoamericana, Ciudad de México","The article is based on an incipient investigation of the Diploma in Wichí-Spanish Intercultural Interpretation and Translation for Access to Justice. The objective of the research is to understand the experiences of the students of the Diploma and how they are related to how this institutional educational policy is developed. The methodology adheres to a qualitative logic, framed in the Anthropology of Education and Critical Pedagogy. It is a case study that recovers contributions from ...","pueblo wichí, universidad, interculturalidad, colonialidad","SORIANO, Gonzalo Víctor Humberto (BECA INTERNA DOCTORAL)",,Profesor en Ciencias de la Educación,Jóvenes indígenas migrantes,sin datos,Comunicaciones
BECARIO,"SORIANO, GONZALO VÍCTOR HUMBERTO",,,,bicyt.conicet.gov.ar/fichas/produccion/11935801,https://bicyt.conicet.gov.ar/fichas/p/gonzalo-victor-humberto-soriano,,"SORIANO, GONZALO VÍCTOR HUMBERTO",2023.0,0327-392X,Artículo,Revista,Etnografías educativas en el estudio de/con juventudes indígenas,,Revista IRICE,"In this article we present a theoretical and reflexive analysis of educational ethnography that focuses on the study of/with indigenous youth. Were cover different Latin American inquiries paying attention to how this population sector is questioned, analyzed and described in various scenarios. To do this, we seek to account for the importance of ethnography as a deep and significant process of theoretical and methodological reflection that promotes collaborative research practices in the produ...","indígenas, juventudes, educación, etnografía","SORIANO, Gonzalo Víctor Humberto (BECA INTERNA DOCTORAL)",,Profesor en Ciencias de la Educación,Jóvenes indígenas migrantes,sin datos,Comunicaciones
BECARIO,"SORIANO, GONZALO VÍCTOR HUMBERTO",,,,bicyt.conicet.gov.ar/fichas/produccion/11935804,https://bicyt.conicet.gov.ar/fichas/p/gonzalo-victor-humberto-soriano,,"SORIANO, GONZALO VÍCTOR HUMBERTO",2023.0,1853-1318,Artículo,"Revista de Educación (pp. 293-302) - ISSN 1853-1318 Facultad de Humanidades, Universidad Nacional de Mar del Plata.",Experiencias escolares de jóvenes indígenas en un colegio secundario rural: discusiones teóricas y metodológicas en torno a la igualdad en el campo pedagógico,,"Facultad de Humanidades, Universidad Nacional de Mar del Plata.","En el presente escrito exploramos los debates teóricos y metodológicos presentes en la tesis de doctorado realizada por Elisa Martina de los Ángeles Sulca cuyo título es: Jóvenes indígenas, escuela y subjetividad. Estudio socioeducativo sobre las experiencias de estudiantes de la Comunidad Las Cuevas, Pueblo Tastil en una escuela secundaria rural albergue de la provincia de Salta, Argentina. Ponemos en discusión sus resultados con l...","discusiones teóricas y metodológicas, escuela secundaria, jóvenes indígenas","SORIANO, Gonzalo Víctor Humberto (BECA INTERNA DOCTORAL)",,Profesor en Ciencias de la Educación,Jóvenes indígenas migrantes,sin datos,Comunicaciones
BECARIO,"SORIANO, GONZALO VÍCTOR HUMBERTO",,,,bicyt.conicet.gov.ar/fichas/produccion/11935806,https://bicyt.conicet.gov.ar/fichas/p/gonzalo-victor-humberto-soriano,,"SORIANO, GONZALO VÍCTOR HUMBERTO",2023.0,,Artículo,"PERFILES EDUCATIVOS, vol. 45 (pp. 8-26) Universidad Nacional Autónoma de México","Ser del interior y estudiar en la educación superior urbana: Resignificaciones identitarias en jóvenes indígenas y/o rurales de Salta, Argentina",,Universidad Nacional Autónoma de México,This article expands upon the issues found in the resignification of identity for indigenous and rural youth enrolled in a bachelors degree in the Universidad Nacional de Salta (National University of Salta) in Argentina. I aimed to delve into the processes of material and symbolic inequality experienced by this sector of the population enrolled in higher education. This can be observed in the discourse and practices they employ to attempt to create patterns of identity and behavior corr...,"jóvenes indígenas, desigualdad, resignificación identitaria, educación superior, jóvenes rurales","SORIANO, Gonzalo Víctor Humberto (BECA INTERNA DOCTORAL)",,Profesor en Ciencias de la Educación,Jóvenes indígenas migrantes,sin datos,Comunicaciones
BECARIO,"SORIANO, GONZALO VÍCTOR HUMBERTO",,", ",,bicyt.conicet.gov.ar/fichas/produccion/11935840,https://bicyt.conicet.gov.ar/fichas/p/gonzalo-victor-humberto-soriano,,"OSSOLA, MARIA MACARENA, SORIANO, GONZALO VÍCTOR HUMBERTO",2023.0,2451-8050,Artículo,Revista,Alfabetización digital y educación intercultural: Jóvenes indígenas en contexto de virtualización de la educación superior,,Revista del Centro de Estudios en Antropología,"This paper analyzes the school trajectories of young indigenous university students in the context of virtualization of higher education. These experiences are part of a bilingual training course (wichí/spanish) designed for members of the Wichí indigenous people. Based on reports of experiences and results obtained through a survey, we inquire about access to connectivity and its impact on schooling processes in this population sector. In this regard, we consider that, on the one...","educación intercultural, alfabetización digital, educación superior, jóvenes indígenas, virtualización","SORIANO, Gonzalo Víctor Humberto (BECA INTERNA DOCTORAL)",,Profesor en Ciencias de la Educación,Jóvenes indígenas migrantes,sin datos,Comunicaciones
BECARIO,"SORIANO, GONZALO VÍCTOR HUMBERTO",,", ",,bicyt.conicet.gov.ar/fichas/produccion/11936377,https://bicyt.conicet.gov.ar/fichas/p/gonzalo-victor-humberto-soriano,,"SORIANO, GONZALO VÍCTOR HUMBERTO, OSSOLA, MARIA MACARENA",2022.0,2525-4863,Artículo,"Revista Brasileira de Educação do Campo, vol. 7 (pp. 1-29) - ISSN 2525-4863 Brazilian Journal of Rural Education","Tramas de las desigualdades: Mujeres rurales en la educación superior universitaria, Salta Argentina",,Brazilian Journal of Rural Education,"Este artigo apresenta a análise das várias posições sociais ocupadas por mulheres jovens que se deslocam de seu lugar de origem no contexto rural (San Carlos, Salta, Argentina) para a capital da província para estudar na Universidade Nacional de Salta (UNSa). Levamos em conta que esse grupo de mulheres jovens passa por diferentes experiências na instituição universitária, nas quais são questionadas a partir de suas condi&ccedi...","desplazamiento, educación superior, mujeres rurales, desigualdades","SORIANO, Gonzalo Víctor Humberto (BECA INTERNA DOCTORAL)",,Profesor en Ciencias de la Educación,Jóvenes indígenas migrantes,sin datos,Comunicaciones
BECARIO,"SORIANO, GONZALO VÍCTOR HUMBERTO",,", , ",,bicyt.conicet.gov.ar/fichas/produccion/11944960,https://bicyt.conicet.gov.ar/fichas/p/gonzalo-victor-humberto-soriano,,"OSSOLA, MARIA MACARENA, DI PIETRO, NOELIA DANIELA, SORIANO, GONZALO VÍCTOR HUMBERTO",2022.0,2318-9282,Artículo,Desidades. Revista Eletrônica de divulgação científica da infância e juventude (pp. 157-174) - ISSN 2318-9282 Universidade Federal do Rio de Janeiro,"Educación, trabajo y maternidad entre mujeres wichí: Un estudio intergeneracional (Salta, Argentina)",,Universidade Federal do Rio de Janeiro,"In this article we present the preliminary results of an intergenerational study that investigates schooling, work and motherhood among a group of Wichí women who are studying the Wichí Spanish Diploma in Intercultural Interpretation and Translation for access to Justice belonging to the University Salta National (Salta, Argentina). Based on a survey carried out during the course of one of the subjects, we focused the analysis on the behavior of the variables in two generations. T...","maternidad, trabajo, escolaridad, mujeres wichí","SORIANO, Gonzalo Víctor Humberto (BECA INTERNA DOCTORAL)",,Profesor en Ciencias de la Educación,Jóvenes indígenas migrantes,sin datos,Comunicaciones
BECARIO,"SORIANO, GONZALO VÍCTOR HUMBERTO",,", ",,bicyt.conicet.gov.ar/fichas/produccion/12443145,https://bicyt.conicet.gov.ar/fichas/p/gonzalo-victor-humberto-soriano,,"SULCA, ELISA MARTINA DE LOS ÁNGELES, SORIANO, GONZALO VÍCTOR HUMBERTO",2024.0,2007-7033,Artículo,"SINÉCTICA REVISTA ELECTRÓNICA DE EDUCACIÓN (pp. 1-15) - ISSN 2007-7033 Instituto Tecnológico y de Estudios Superiores de Occidente (ITESO), Tlaquepaque, Jalisco, México",Condiciones simbólicas y materiales de jóvenes indígenas en el ingreso a la universidad,,"Instituto Tecnológico y de Estudios Superiores de Occidente (ITESO), Tlaquepaque, Jalisco, México","This article presents a series of results that are linked to the admission of indigenous students to degree courses offered by the National University of Salta, Argentina. The analytical corpus is made up of 865 surveys carried out on young people who belong to an indigenous people. These data are provided by the General Directorate of University Statistics of the University. The analysis focuses on the material-objective and symbolic-subjective dimensions that constitute the diverse and unique...","universidad, ingreso, condiciones simbólicas, condiciones materiales, jovenes indígenas","SORIANO, Gonzalo Víctor Humberto (BECA INTERNA DOCTORAL)",,Profesor en Ciencias de la Educación,Jóvenes indígenas migrantes,sin datos,Comunicaciones
BECARIO,"SORIANO, GONZALO VÍCTOR HUMBERTO",Investigar como acción política en tiempos de incertidumbre,"SORIANO, Gonzalo Víctor Humberto.",2025.0,bicyt.conicet.gov.ar/fichas/produccion/12605998,https://bicyt.conicet.gov.ar/fichas/p/gonzalo-victor-humberto-soriano,,"SORIANO, GONZALO VÍCTOR HUMBERTO",2025.0,,Artículo,"Pluriversos de la comunicación, vol. 3 (pp. 171-180) Universidad Nacional de Salta",Investigar como acción política en tiempos de incertidumbre,,Universidad Nacional de Salta,"Este escrito presenta una entrevista a la Dra. Adriana Zaffaroni, en la que se explora su perspectiva sobre la práctica investigativa contemporánea. Zaffaroni reflexiona sobre la importancia de una investigación comprometida con la transformación social, que articule experiencia, teoría y contexto. Se abordan temas como la formación de investigadores, los obstáculos al desarrollo de una investigación crítica y el papel de la univers...","acción política, transformación social, investigación, compromiso","SORIANO, Gonzalo Víctor Humberto (BECA INTERNA DOCTORAL)",,Profesor en Ciencias de la Educación,Jóvenes indígenas migrantes,sin datos,Comunicaciones
